original,normalized,count,qcet_id
Disagree,__DROP__,1,AUX-Other
Distractor presence,Absence of Omissions (relative to input),1,QIC-c-1
Distinctness,Diversity/Non-diversity (outputs as a whole),1,QOF-w-1
Discrimination,Absence of Bias / Stereotypes,1,QEC-c-3
Disregard for changes in user emotions,Empathy / Emotional Appropriateness,1,QEF-w-11
Easy to Learn,System Usability as Affected by Outputs,1,QEG-w-5
Domain-specific expertise,Usefulness for Task/Information Need,1,QEG-w-3.1
Effectiveness of SQL Injection,Functional Correctness,1,QEC-w-1
Domain Knowledge,__DROP__,1,AUX-Other
Edge Cases and Optimization,__DROP__,1,AUX-Other
Encouragement,Empathy / Emotional Appropriateness,1,QEF-w-11
Entailment of ground-truth answers,Meaning Accuracy,1,QTC-c-1
Emotional nuances,__DROP__,1,AUX-Other
Error level acceptability,Appropriateness (outputs as a whole),1,QEG-w-2
Essay Quality based on Rubric,Appropriateness (outputs as a whole),1,QEG-w-2
Ethical Concerns,__DROP__,1,AUX-Other
ethical concerns,__DROP__,1,AUX-Other
Ethical principles prioritization,__DROP__,1,AUX-Other
"Environment (scenes, objects, events)",Appropriateness (outputs as a whole),1,QEG-w-2
Error correction attempt and accuracy,Complete Target Output Matching,1,QTC-w-3
Error guidance quality,Usefulness for Task/Information Need,1,QEG-w-3.1
Error Analysis,__DROP__,1,AUX-Other
error analysis,__DROP__,1,AUX-Other
Entity extraction,__DROP__,1,AUX-Other
Ethical violation,Absence of Toxic / Harmful Content,1,QOC-c-2
Ethicality,Absence of Bias / Stereotypes,1,QEC-c-3
Ethos,Detectability of Speaker/Author Trait,1,QEF-w-5
Evaluation criteria (detailed in Appendix A.1.1),__DROP__,1,AUX-Other
Example Generation,__DROP__,1,AUX-Other
Error severity (minor/major),__DROP__,1,AUX-Other
Error spans,__DROP__,1,AUX-Other
Expertise,Detectability of Speaker/Author Trait,1,QEF-w-5
Explainability and Reasoning,Goodness as Explanation of System Behaviour,1,QEG-w-4
Explanation of deficiency,__DROP__,1,AUX-Other
Expression Style,Control over Style,1,QIF-f-2
Expression accuracy,Grammaticality,1,QOC-f-1
Expression of doubt or refusal for unknown knowledge errors (UKE),Appropriateness of System Response Type,1,QIG-f-1
Explicit reasoning steps,Clarity,1,QOG-w-5.1
Explicitness of Changes,Clarity,1,QOG-w-5.1
FIAS interaction categories,__DROP__,1,AUX-Other
Fallacious premise match,Semantic Correctness,1,QOC-c-1
Fallacy class match,Classification Accuracy,1,QTC-w-1
Factors contributing to mental health deterioration,__DROP__,1,AUX-Other
Fact and Trivia,__DROP__,1,AUX-Other
Fact entailment across languages,Translation Accuracy,1,QIC-w-1
Factual alignment,Factual Truth,1,QEC-c-1
Factual contradiction,Factual Truth,1,QEC-c-1
False Acceptance Rate (FAR),__DROP__,1,AUX-Other
Fairness and Responsibility,__DROP__,1,AUX-Other
False Reject Rate (FRR),__DROP__,1,AUX-Other
Feedback common points,Absence of Omissions (relative to input),1,QIC-c-1
feedback quality,Overall Quality / Preference,1,AUX-OverallQuality
"Feedback roles (similar, complementary, conflicting, unrelated)",Appropriateness of System Response Type,1,QIG-f-1
Field Misinterpretation,Consistency with Input,1,QIC-c-3
Fluency/Grammaticality,__DROP__,1,AUX-Other
Focus Score,Coherence,1,QOG-c-3
Feedback seeking,Detectability of Speaker/Author Stance,1,QEF-w-4
Fine-grained emotion labels (27 categories),Classification Accuracy,1,QTC-w-1
Fix effectiveness,Functional Correctness,1,QEC-w-1
Fonts and Dimensions,__DROP__,1,AUX-Other
Forecasting,__DROP__,1,AUX-Other
Format Compliance,Adherence to Style Guide,1,QEC-f-1
Game termination condition,__DROP__,1,AUX-Other
Gender representation consistency,Internal Consistency of Outputs,1,QOG-c-4
Formula selection,__DROP__,1,AUX-Other
Framing dimensions,__DROP__,1,AUX-Other
Functional similarity,Similarity/Dissimilarity to Non-target Reference (outputs as a whole),1,QEF-w-1
Global Structure,Wellorderedness,1,QOG-c-3.1
Goal purpose understanding,Relevance to Input,1,QIG-c-3
Genre similarity,Similarity/Dissimilarity to Non-target Reference (form),1,QEF-f-1
Good (≥ 6),__DROP__,1,AUX-Other
Guessing detection,__DROP__,1,AUX-Other
Grid consistency,__DROP__,1,AUX-Other
Graph Coherence,Coherence,1,QOG-c-3
Handling Ambiguity,Relevance to Input,1,QIG-c-3
Handling of Nullable Columns,Consistency with Input,1,QIC-c-3
Harm reduction strategy alignment,Appropriateness (outputs as a whole),1,QEG-w-2
harmful,Absence of Toxic / Harmful Content,1,QOC-c-2
Harmful behavior,Effect on User Behaviour,1,QEF-w-2
Harmful content detection,Classification Accuracy,1,QTC-w-1
Guided Discovery,Usefulness for Task/Information Need,1,QEG-w-3.1
Human preference,User Satisfaction as Affected by Outputs,1,QEG-w-6
Hallucination Rate,Factual Truth,1,QEC-c-1
Head activity (active/inactive),Classification Accuracy,1,QTC-w-1
Help-Seeker Standard,Overall Quality / Preference,1,AUX-OverallQuality
Human vs AI detection accuracy,Detectability of Speaker/Author Trait,1,QEF-w-5
Humanities,__DROP__,1,AUX-Other
humanities,__DROP__,1,AUX-Other
Hurtfulness,Absence of Toxic / Harmful Content,1,QOC-c-2
Ideas and Analysis,Informativeness,1,QOG-c-2
Ideas/themes,Informativeness,1,QOG-c-2
Ideological alignment (liberal vs conservative),Detectability of Speaker/Author Stance,1,QEF-w-4
Ignorance of user requests to advance storyline/deepen relationships,Refusal Appropriateness,1,QEC-w-2
Identification of contamination errors,Functional Correctness,1,QEC-w-1
Identification of hidden benefactor,Classification Accuracy,1,QTC-w-1
Implausible Error,Semantic Correctness,1,QOC-c-1
Implementation correctness,Functional Correctness,1,QEC-w-1
Implicit Information Inference,Relevance to Input,1,QIG-c-3
Inclusion in pre-training data,__DROP__,1,AUX-Other
Incoherent Steps Error,Coherence,1,QOG-c-3
Incomplete fact detection,Relative Factual Accuracy,1,QEC-c-2
Incompleteness type,__DROP__,1,AUX-Other
Incorrect Ground Truth Detection,Complete Target Output Matching,1,QTC-w-3
Information Density,Nonredundancy (content/meaning),1,QOG-c-1
Independent,Diversity/Non-diversity (outputs as a whole),1,QOF-w-1
Information reasoning accuracy,Semantic Correctness,1,QOC-c-1
Inference from context,__DROP__,1,AUX-Other
Inherit characteristics,Similarity/Dissimilarity to Input (outputs as a whole),1,QIF-w-4
Innovation & Uniqueness,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
Innovative Moments,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
Integration of Personalized Elements,Appropriateness (outputs as a whole),1,QEG-w-2
Instruction-following Quality,Relevance to Input,1,QIG-c-3
Instruction-following ability,Relevance to Input,1,QIG-c-3
instruction-following ability,Relevance to Input,1,QIG-c-3
Inter-Document Relationships,__DROP__,1,AUX-Other
Instructional Adaptation Effectiveness,Relevance to Input,1,QIG-c-3
Integration,Cohesiveness,1,QOG-c-3.2
Instruction satisfaction,Relevance to Input,1,QIG-c-3
Intrinsic confidence,Detectability of Speaker/Author Trait,1,QEF-w-5
Interpersonal Effectiveness,Appropriateness (outputs as a whole),1,QEG-w-2
Intermediate Error Detection,__DROP__,1,AUX-Other
Interaction Appropriateness,Appropriateness (outputs as a whole),1,QEG-w-2
Interaction Style Similarity,Control over Style,1,QIF-f-2
Intermediate calculations,__DROP__,1,AUX-Other
Intermediate step correctness,Functional Correctness,1,QEC-w-1
intermediate step correctness,Functional Correctness,1,QEC-w-1
Intent label alignment,Classification Accuracy,1,QTC-w-1
Interactivity,__DROP__,1,AUX-Other
Interest Score,Engagingness/Interestingness,1,QEF-w-10
Knowledge Acquisition,__DROP__,1,AUX-Other
Key point coverage,Coverage of Topics (given in input),1,QIC-c-4
Jailbreak Resistance,Refusal Appropriateness,1,QEC-w-2
Justification with Evidence,Quality as Explanation of Input,1,QIG-w-3
Keyword realism,Naturalness (content/meaning),1,QEG-c-1
Language Alignment,Control over Style,1,QIF-f-2
Language and Delivery,__DROP__,1,AUX-Other
Knowledge Recall,Absence of Omissions (relative to input),1,QIC-c-1
Lack,__DROP__,1,AUX-Other
Knowledge grounding,Relative Factual Accuracy,1,QEC-c-2
Layout description accuracy,Factual Truth,1,QEC-c-1
Layout positional correctness,Adherence to Style Guide,1,QEC-f-1
Layout structure,__DROP__,1,AUX-Other
Learning Objective Achievement Effectiveness,Usefulness for Task/Information Need,1,QEG-w-3.1
Legal violation,__DROP__,1,AUX-Other
Length bias,__DROP__,1,AUX-Other
Logical Negation,Semantic Correctness,1,QOC-c-1
Linking Verb Structure Significance,Grammaticality,1,QOC-f-1
Localization quality,Appropriateness (form),1,QEG-f-2
Location disclosure at specified granularity,Specificity/Non-specificity (relative to input),1,QIF-c-3
Linguistic requirements,Adherence to Syntactic Rules,1,QEC-f-2
Local Structure,Cohesiveness,1,QOG-c-3.2
Logical progression,Wellorderedness,1,QOG-c-3.1
Logos,Coherence,1,QOG-c-3
Long dependency,Grammaticality,1,QOC-f-1
Long-Range Relational Dependency,Coherence,1,QOG-c-3
Long-form Generation,__DROP__,1,AUX-Other
Logical correctness,Semantic Correctness,1,QOC-c-1
Limitations,__DROP__,1,AUX-Other
Literal words,__DROP__,1,AUX-Other
Maliciousness detection,Detectability of Speaker/Author Trait,1,QEF-w-5
Maintain differences,Similarity/Dissimilarity to Input (outputs as a whole),1,QIF-w-4
Match of main difference,Complete Target Output Matching,1,QTC-w-3
Medical factuality,Factual Truth,1,QEC-c-1
Memorization,__DROP__,1,AUX-Other
Memory Retrieval Accuracy,Retrieval Accuracy,1,QTC-w-4
Logical validity of reasoning trace,Semantic Correctness,1,QOC-c-1
Logicality of Argumentation,Coherence,1,QOG-c-3
Mathematical Integrity,Semantic Correctness,1,QOC-c-1
Mathematical calculation,Semantic Correctness,1,QOC-c-1
Meaning alteration,Consistency with Input,1,QIC-c-3
Mean,__DROP__,1,AUX-Other
Mind Feelings Awareness (MFA),Empathy / Emotional Appropriateness,1,QEF-w-11
Minimal invasiveness,Appropriateness (outputs as a whole),1,QEG-w-2
Missed function or parameters,Absence of Omissions (relative to input),1,QIC-c-1
modality,__DROP__,1,AUX-Other
Modality Grounding,Consistency with Input,1,QIC-c-3
Missing step,Absence of Omissions (relative to input),1,QIC-c-1
Moral Reasoning,__DROP__,1,AUX-Other
Moral reasoning,__DROP__,1,AUX-Other
Missing fact detection,Meaning Accuracy,1,QTC-c-1
Missing relation type,Meaning Accuracy,1,QTC-c-1
Moral rationale presence and relevance,__DROP__,1,AUX-Other
Motivational Interviewing (CEMI),__DROP__,1,AUX-Other
Motivational consistency,Internal Consistency of Outputs,1,QOG-c-4
Multi-turn Context,__DROP__,1,AUX-Other
Multimodal pragmatic safety classification,__DROP__,1,AUX-Other
Multiple Answers Available,__DROP__,1,AUX-Other
Necessity alignment,Absence of Additions (relative to input),1,QIC-c-2
Narrativity,__DROP__,1,AUX-Other
Morphological features,__DROP__,1,AUX-Other
National interest prioritization,__DROP__,1,AUX-Other
Negative,__DROP__,1,AUX-Other
New Label Validity,Classification Accuracy,1,QTC-w-1
No stance,Detectability of Speaker/Author Stance,1,QEF-w-4
Non-toxicity,Absence of Toxic / Harmful Content,1,QOC-c-2
No Fact,Factual Truth,1,QEC-c-1
Not Acceptable (< 3),__DROP__,1,AUX-Other
Not Enough Info,Absence of Omissions (relative to input),1,QIC-c-1
Neither,__DROP__,1,AUX-Other
Nested function calls,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Neutral inference,Control over Sentiment,1,QIF-w-2
Noisiness,Clarity,1,QOG-w-5.1
Norm Alignment,Appropriateness (outputs as a whole),1,QEG-w-2
Non-overlap,__DROP__,1,AUX-Other
Nuance,__DROP__,1,AUX-Other
Numerical Errors,Semantic Correctness,1,QOC-c-1
Numerical correctness,Semantic Correctness,1,QOC-c-1
One Step Missing Error,Absence of Omissions (relative to input),1,QIC-c-1
Open-ended response scoring (0-10 scale),Overall Quality / Preference,1,AUX-OverallQuality
Organization Score,Coherence,1,QOG-c-3
On track,Relevance to Input,1,QIG-c-3
Over-refusal,Refusal Appropriateness,1,QEC-w-2
Overall Judgment,Overall Quality / Preference,1,AUX-OverallQuality
Output Content Quality,__DROP__,1,AUX-Other
Output Format,__DROP__,1,AUX-Other
Output format compliance,Adherence to Style Guide,1,QEC-f-1
others,__DROP__,1,AUX-Other
Overall Winner,Overall Quality / Preference,1,AUX-OverallQuality
Overall story quality,Overall Quality / Preference,1,AUX-OverallQuality
overall story quality,Overall Quality / Preference,1,AUX-OverallQuality
Overall trajectory quality,Overall Quality / Preference,1,AUX-OverallQuality
Parameter Extraction,__DROP__,1,AUX-Other
Oversimplification,Complexity/Non-complexity (outputs as a whole),1,QOF-w-3
Overall quality (good opening speech),Appropriateness (outputs as a whole),1,QEG-w-2
Overall score (ultrafeedback-overall_score),Overall Quality / Preference,1,AUX-OverallQuality
Partial Progress,__DROP__,1,AUX-Other
Partial credit allocation,__DROP__,1,AUX-Other
Partial fact entailment,Factual Truth,1,QEC-c-1
PII leakage detection,Absence of Toxic / Harmful Content,1,QOC-c-2
Past Tense Verb Significance,Grammaticality,1,QOC-f-1
Partial Lie,Factual Truth,1,QEC-c-1
Path reliability,__DROP__,1,AUX-Other
Pathos,Effect on User Emotion,1,QEF-w-3
Patient-Centricity,Appropriateness (outputs as a whole),1,QEG-w-2
Pedagogical Quality,Usefulness for Task/Information Need,1,QEG-w-3.1
pedagogical quality,Usefulness for Task/Information Need,1,QEG-w-3.1
Personalization & Empathy,Empathy / Emotional Appropriateness,1,QEF-w-11
Politeness Significance,__DROP__,1,AUX-Other
Potential,__DROP__,1,AUX-Other
Persuasion techniques,__DROP__,1,AUX-Other
Phonetic features,__DROP__,1,AUX-Other
Plot consistency,Internal Consistency of Outputs,1,QOG-c-4
Plausible Error,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Plot,__DROP__,1,AUX-Other
Plagiarism detection,__DROP__,1,AUX-Other
Plan Making,__DROP__,1,AUX-Other
Plan quality,Usefulness for Task/Information Need,1,QEG-w-3.1
plan quality,Usefulness for Task/Information Need,1,QEG-w-3.1
Planning quality,Usefulness for Task/Information Need,1,QEG-w-3.1
Positive/negative sentiment,Control over Sentiment,1,QIF-w-2
Position addition correctness,Absence of Additions (relative to input),1,QIC-c-2
Positioning inaccurate context,Factual Truth,1,QEC-c-1
"Politeness strategy labeling (positive politeness, negative politeness, off-record, bald-on-record)",Detectability of Speaker/Author Trait,1,QEF-w-5
Political Lean,Detectability of Speaker/Author Stance,1,QEF-w-4
Preference Ranking,Overall Quality / Preference,1,AUX-OverallQuality
Preference for strengtheners,Overall Quality / Preference,1,AUX-OverallQuality
Preference for weakeners,Overall Quality / Preference,1,AUX-OverallQuality
Preference on response A or B or tie,Overall Quality / Preference,1,AUX-OverallQuality
preferences,Overall Quality / Preference,1,AUX-OverallQuality
Predictability of Outcome,__DROP__,1,AUX-Other
Presence of personally identifiable information,Absence of Toxic / Harmful Content,1,QOC-c-2
Presence of sensitive data,Absence of Toxic / Harmful Content,1,QOC-c-2
Presence of stereotype or counter-stereotype text spans,Absence of Bias / Stereotypes,1,QEC-c-3
Problem Complexity,__DROP__,1,AUX-Other
Problem breakdown,Quality as Explanation of Input,1,QIG-w-3
Problem-Solving,Usefulness for Task/Information Need,1,QEG-w-3.1
presupposition,Consistency with Input,1,QIC-c-3
Presence of Gesture,__DROP__,1,AUX-Other
Privacy Respect,__DROP__,1,AUX-Other
Privacy violation detection,__DROP__,1,AUX-Other
Prompt hacking technique classification,__DROP__,1,AUX-Other
Programming language,__DROP__,1,AUX-Other
Problem-solving relevance,Usefulness for Task/Information Need,1,QEG-w-3.1
Problematic Content,Absence of Toxic / Harmful Content,1,QOC-c-2
Processing,__DROP__,1,AUX-Other
Professional expertise,Appropriateness (content/meaning),1,QEG-c-2
Professional terminology,Adherence to Style Guide,1,QEC-f-1
Quality of generated responses,Overall Quality / Preference,1,AUX-OverallQuality
Quality preservation,__DROP__,1,AUX-Other
Question&Answer Consistency,Consistency with Input,1,QIC-c-3
Question&Answer Difficulty,Complexity/Non-complexity (outputs as a whole),1,QOF-w-3
Question&Answer Relevance,Relevance to Input,1,QIG-c-3
Questioning Effectiveness,Usefulness for Task/Information Need,1,QEG-w-3.1
Quantitative Evidence Presence,Informativeness,1,QOG-c-2
Question validity,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Rationale for decision,Goodness as Explanation of System Behaviour,1,QEG-w-4
Reasonableness of descriptions,Coherence,1,QOG-c-3
Reasonableness of the explanation,Coherence,1,QOG-c-3
Reasoning Aggregation,__DROP__,1,AUX-Other
Real-world Application,__DROP__,1,AUX-Other
Reasoning Path Quality,Coherence,1,QOG-c-3
Reconstruction-necessity,Clarity,1,QOG-w-5.1
Reflection of Pluralistic Perspectives,Diversity/Non-diversity (content/meaning),1,QOF-c-1
Reasoning depth,Complexity/Non-complexity (content/meaning),1,QOF-c-3
reasoning depth,Complexity/Non-complexity (content/meaning),1,QOF-c-3
Reasoning Expansion,Output Size Relative to Input,1,QIF-f-3
Reasoning Initialization,__DROP__,1,AUX-Other
Reasoning errors,Semantic Correctness,1,QOC-c-1
Recipient roles,Appropriateness (outputs as a whole),1,QEG-w-2
Refusal Detection,__DROP__,1,AUX-Other
Refusal detection,__DROP__,1,AUX-Other
Refusal vs. compliance,Refusal Appropriateness,1,QEC-w-2
Refusal/abstention,Refusal Appropriateness,1,QEC-w-2
Regression risk,__DROP__,1,AUX-Other
Refusal to generate harmful content,Refusal Appropriateness,1,QEC-w-2
Refusal type classification,__DROP__,1,AUX-Other
Reference error,Complete Target Output Matching,1,QTC-w-3
Reference object usage,Clarity of Referents,1,QEG-w-7
Relevance to standard answer,Similarity to Target Outputs (content/meaning),1,QTG-c-1
Relevance to task,Usefulness for Task/Information Need,1,QEG-w-3.1
Relevance to the Task,Usefulness for Task/Information Need,1,QEG-w-3.1
Relevance of Changes,Relevance to Input,1,QIG-c-3
Representation of Values,__DROP__,1,AUX-Other
Reproduction capability,Similarity to Target Outputs (outputs as a whole),1,QTG-w-1
Required Skill Level,System Usability as Affected by Outputs,1,QEG-w-5
Requirement priority fulfillment,Absence of Omissions (relative to input),1,QIC-c-1
Repair correctness,Functional Correctness,1,QEC-w-1
Responding,Appropriateness of System Response Type,1,QIG-f-1
Response diversity and integrity,Diversity/Non-diversity (outputs as a whole),1,QOF-w-1
Response to Feedback,__DROP__,1,AUX-Other
Restricted information,Absence of Additions (relative to input),1,QIC-c-2
Repetitions between current and history replies,Consistency with Input,1,QIC-c-3
Role-Set Awareness (RSA),__DROP__,1,AUX-Other
Role-driven strategy iteration,__DROP__,1,AUX-Other
Role-playing,Appropriateness (outputs as a whole),1,QEG-w-2
Rubric guidelines,Adherence to Style Guide,1,QEC-f-1
SCD,__DROP__,1,AUX-Other
SCT,__DROP__,1,AUX-Other
Role-playing Accuracy,Consistency with Input,1,QIC-c-3
Role Play,__DROP__,1,AUX-Other
Safety compliance,Absence of Toxic / Harmful Content,1,QOC-c-2
safety compliance,Absence of Toxic / Harmful Content,1,QOC-c-2
Scarcity,__DROP__,1,AUX-Other
Safe with warning,Absence of Toxic / Harmful Content,1,QOC-c-2
Safe/unsafe classification,__DROP__,1,AUX-Other
Safety (potential physical harm),Absence of Toxic / Harmful Content,1,QOC-c-2
Safety (unsafe vs. safe),Absence of Toxic / Harmful Content,1,QOC-c-2
SMART goal-setting,Appropriateness of System Response Type,1,QIG-f-1
Safety Classification,Absence of Toxic / Harmful Content,1,QOC-c-2
Safety assessment,Absence of Toxic / Harmful Content,1,QOC-c-2
STEM knowledge,Factual Truth,1,QEC-c-1
Safe with refusal,Refusal Appropriateness,1,QEC-w-2
Scientific Language Alignment,Similarity/Dissimilarity to Non-target Reference (form),1,QEF-f-1
Secondary error,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Section Correctness,Semantic Correctness,1,QOC-c-1
Scarcity of diverse interaction contexts,__DROP__,1,AUX-Other
Safety policy adherence,Adherence to Style Guide,1,QEC-f-1
Security risk,__DROP__,1,AUX-Other
Self-reported Feelings,Effect on User Emotion,1,QEF-w-3
Scene text,__DROP__,1,AUX-Other
Schema Alignment,Consistency with Input,1,QIC-c-3
Self-harm,Absence of Toxic / Harmful Content,1,QOC-c-2
Semantic Entailment,Meaning Accuracy,1,QTC-c-1
Semantic plausibility,Factual Truth,1,QEC-c-1
Semantic alignment,Semantic Correctness,1,QOC-c-1
Semantic features,__DROP__,1,AUX-Other
Semantic information,Informativeness,1,QOG-c-2
Semantic interpretability,Understandability,1,QOG-w-5
Sequence correctness,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Sensing,__DROP__,1,AUX-Other
Sensitive content,Appropriateness (outputs as a whole),1,QEG-w-2
Short dependency,__DROP__,1,AUX-Other
Session Outcomes,Effect on User Behaviour,1,QEF-w-2
Severity of bias,Absence of Bias / Stereotypes,1,QEC-c-3
Similarity assessment,Similarity/Dissimilarity to Non-target Reference (outputs as a whole),1,QEF-w-1
Simile Significance,__DROP__,1,AUX-Other
Spacing,Grammaticality,1,QOC-f-1
Solution quality,Overall Quality / Preference,1,AUX-OverallQuality
Sophistication,Complexity/Non-complexity (outputs as a whole),1,QOF-w-3
Social Goal Completion,Usefulness for Task/Information Need,1,QEG-w-3.1
Source Reliability,__DROP__,1,AUX-Other
Step Type Classification,__DROP__,1,AUX-Other
step type classification,__DROP__,1,AUX-Other
Speech-suitability,Speech Quality,1,QOG-f-2
Spelling and Grammar,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Stance alignment,Similarity to Target Outputs (content/meaning),1,QTG-c-1
statement type (factual/cognitive),__DROP__,1,AUX-Other
Strategy Use,__DROP__,1,AUX-Other
Step completeness,Absence of Omissions (relative to input),1,QIC-c-1
Step redundancy avoidance,Nonredundancy (content/meaning),1,QOG-c-1
Story-likeness,Coherence,1,QOG-c-3
Strategic information sharing,__DROP__,1,AUX-Other
Structural Format,__DROP__,1,AUX-Other
Structural consistency,Internal Consistency of Outputs,1,QOG-c-4
structure improvement,Wellorderedness,1,QOG-c-3.1
Student understanding,Understandability,1,QOG-w-5
Strengths and Weaknesses,Absence of Omissions (relative to input),1,QIC-c-1
Structural correctness,Grammaticality,1,QOC-f-1
Subgoal Setting,__DROP__,1,AUX-Other
Substantial similarity,__DROP__,1,AUX-Other
Style matching,Control over Style,1,QIF-f-2
Subchart Count,__DROP__,1,AUX-Other
Style transfer strength,Success of Style Transfer from Sample,1,QIG-f-2
Stylistic Coherence,__DROP__,1,AUX-Other
Subchart Position,__DROP__,1,AUX-Other
Subchart Type,__DROP__,1,AUX-Other
Subfigure counting accuracy,Classification Accuracy,1,QTC-w-1
Subjective characteristic quality,Overall Quality / Preference,1,AUX-OverallQuality
Supervisor,__DROP__,1,AUX-Other
Suitability for speech interaction,Appropriateness (form),1,QEG-f-2
Support for CTRL (entailment),__DROP__,1,AUX-Other
Support for gold answer,__DROP__,1,AUX-Other
T1U,__DROP__,1,AUX-Other
T2U,__DROP__,1,AUX-Other
Support of assertions,Usefulness for Task/Information Need,1,QEG-w-3.1
Support of claims,Usefulness for Task/Information Need,1,QEG-w-3.1
Supportive Details,Usefulness for Task/Information Need,1,QEG-w-3.1
Surface-level consistency,Internal Consistency of Outputs,1,QOG-c-4
Syntactic features,__DROP__,1,AUX-Other
Target language fit,Appropriateness (form),1,QEG-f-2
Task dependency accuracy,Functional Correctness,1,QEC-w-1
Task Understanding,Appropriateness of System Response Type,1,QIG-f-1
Temporal coherence,Coherence,1,QOG-c-3
Temporal Comprehension,Understandability,1,QOG-w-5
Temporal reasoning,Semantic Correctness,1,QOC-c-1
Technical correctness,Correctness of Outputs (outputs as a whole),1,QOC-w-1
System Performance,Overall Quality / Preference,1,AUX-OverallQuality
Temporal Understanding,Understandability,1,QOG-w-5
temporal understanding,Understandability,1,QOG-w-5
Teacher Tone,Detectability of Speaker/Author Trait,1,QEF-w-5
Technical Depth,Complexity/Non-complexity (content/meaning),1,QOF-c-3
Therapeutic Alliance,Effect on User Stance,1,QEF-w-7
Therapist Standard,Appropriateness (outputs as a whole),1,QEG-w-2
Text,__DROP__,1,AUX-Other
Tool Relevance,Relevance to Input,1,QIG-c-3
Total Score,__DROP__,1,AUX-Other
Title and Summary,__DROP__,1,AUX-Other
Tone and Style,Control over Style,1,QIF-f-2
Topic correctness,Consistency with Input,1,QIC-c-3
Transfer,Cross-Dataset Generalisation,1,QTG-w-3
Transition Quality,Cohesiveness,1,QOG-c-3.2
Toxic language,Absence of Toxic / Harmful Content,1,QOC-c-2
"Toxicity (three-class: non-toxic, explicit toxic, implicit toxic)",Absence of Toxic / Harmful Content,1,QOC-c-2
Toxicity level,Absence of Toxic / Harmful Content,1,QOC-c-2
Trust-polarized collaboration,__DROP__,1,AUX-Other
Undecidable,__DROP__,1,AUX-Other
Uncertainty expression accuracy,Semantic Correctness,1,QOC-c-1
Unsupported,Absence of Additions (relative to input),1,QIC-c-2
Unverifiable Hallucination,Factual Truth,1,QEC-c-1
Unit correctness,Factual Truth,1,QEC-c-1
Use of TERMINATE,__DROP__,1,AUX-Other
Unintelligible,Understandability,1,QOG-w-5
Unit Conversion,__DROP__,1,AUX-Other
User Intention Inference,Consistency with Input,1,QIC-c-3
Utilization,__DROP__,1,AUX-Other
Utilization of valuable documents,__DROP__,1,AUX-Other
Utterance Knowledge,__DROP__,1,AUX-Other
Unsafe Category,Absence of Toxic / Harmful Content,1,QOC-c-2
Verbalization,__DROP__,1,AUX-Other
Visual Clutter,__DROP__,1,AUX-Other
Visual Embellishment,__DROP__,1,AUX-Other
Verification,Factual Truth,1,QEC-c-1
Violated,__DROP__,1,AUX-Other
Violation details,__DROP__,1,AUX-Other
Value Implication,__DROP__,1,AUX-Other
Values,__DROP__,1,AUX-Other
Working Alliance (WAI),__DROP__,1,AUX-Other
Vulnerability type correctness,Factual Truth,1,QEC-c-1
warning,__DROP__,1,AUX-Other
Weakness identification,__DROP__,1,AUX-Other
Violence,Absence of Toxic / Harmful Content,1,QOC-c-2
Writing Style Similarity,Similarity/Dissimilarity to Non-target Reference (form),1,QEF-f-1
abstention detection,__DROP__,1,AUX-Other
accuracy and consistency of emotion description,Semantic Correctness,1,QOC-c-1
absence of abnormal language patterns,Grammaticality,1,QOC-f-1
Wrong summarization,Absence of Omissions (relative to input),1,QIC-c-1
accuracy of capitalization,Spelling Accuracy,1,QOC-f-2
accuracy of corrected solution,Complete Target Output Matching,1,QTC-w-3
action quality,__DROP__,1,AUX-Other
activation prediction accuracy,Complete Target Output Matching,1,QTC-w-3
accurate parameters,Factual Truth,1,QEC-c-1
accurate role-related knowledge,Factual Truth,1,QEC-c-1
accuracy of uncertainty expression,Factual Truth,1,QEC-c-1
add missing conceptual nodes,Absence of Omissions (relative to input),1,QIC-c-1
absolute difference to target,Complete Target Output Matching,1,QTC-w-3
addresses question directly,Degree to which Output Answers Question in Input,1,QIG-w-2
addressing,__DROP__,1,AUX-Other
adherence to constraints,Control over Multiple Attributes,1,QIF-w-5
advanced task,__DROP__,1,AUX-Other
adherence to legal principles,Appropriateness (outputs as a whole),1,QEG-w-2
adherence to realistic settings,Naturalness (outputs as a whole),1,QEG-w-1
advancing,__DROP__,1,AUX-Other
adherence to educational objectives,Consistency with Input,1,QIC-c-3
alignment with character's personality,Detectability of Speaker/Author Trait,1,QEF-w-5
alignment with opposition narrative,Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
algebra,__DROP__,1,AUX-Other
algorithm efficiency,__DROP__,1,AUX-Other
alignment with document,Similarity/Dissimilarity to Input (content/meaning),1,QIF-c-2
ambiguous scope,Clarity,1,QOG-w-5.1
alignment with user hint,Relevance to Input,1,QIG-c-3
alignment with rationale,Consistency with Input,1,QIC-c-3
alignment with requirements,Consistency with Input,1,QIC-c-3
